606.562846,5.204e-28,3,6,1265,1175
606.583067,1.113e-28,3,6,1265,1175
606.583786,1.241e-29,3,6,1265,1175
606.595383,2.308e-30,3,6,1265,1175
606.608803,1.125e-27,4,6,1265,1175
606.618006,6.486e-26,4,7,1265,1175
606.629309,1.46e-29,3,6,1265,1175
606.657887,8.522e-30,3,6,1265,1175
606.670455,1.937e-30,3,6,1265,1175
606.671203,2.158e-30,3,6,1265,1175
606.688014,1.422e-27,3,6,1265,1175
606.740927,3.857e-23,4,7,1265,1175
606.770129,1.026e-28,3,6,1265,1175
606.791057,9.218e-27,3,6,1265,1175
606.799947,1.864e-27,4,7,1265,1175
606.81217,6.473e-30,3,6,1265,1175
606.837683,2.727e-30,3,6,1265,1175
606.853201,1.784e-27,3,6,1265,1175
606.85659,2.056e-27,3,6,1265,1175
606.85818,1.555e-29,3,7,1265,1175
606.890928,8.345e-28,3,6,1265,1175
606.900133,6.611e-30,3,6,1265,1175
606.906239,3.236e-29,3,6,1265,1175
606.910204,4.075e-27,3,6,1265,1175
606.948678,2.452e-29,3,6,1265,1175
606.95272,9.033e-28,4,6,1265,1175
606.966759,2.186e-29,3,6,1265,1175
606.966832,3.767e-30,3,6,1265,1175
606.992077,1.103e-30,3,6,1265,1175
606.994076,5.589e-29,3,6,1265,1175
607.011636,1.902e-26,4,7,1265,1175
607.015114,1.977e-30,3,6,1265,1175
607.015735,3.416e-27,3,6,1265,1175
607.017062,2.922e-27,4,6,1265,1175
607.029606,9.07e-29,4,7,1265,1175
